CMDLINE /Users/teague/ResearchWorkspace/VQE/vqe_env/bin/python3 main.py --hamiltonian Hamiltonians/H2_6-31g_JW_OS0/AS3/ --refstate HartreeFock --ansatz UCCSD_Whitfield --qubits 6 --optimizer Nelder_Mead --output Results/profiling_mem.pec
MEM 0.289062 1557949448.3965
MEM 17.683594 1557949448.4971
MEM 31.167969 1557949448.6001
MEM 46.746094 1557949448.7053
MEM 46.746094 1557949448.8067
MEM 46.746094 1557949448.9068
MEM 46.746094 1557949449.0119
MEM 46.777344 1557949449.1157
MEM 53.910156 1557949449.2159
MEM 64.953125 1557949449.3184
MEM 77.195312 1557949449.4230
MEM 78.558594 1557949449.5245
MEM 90.550781 1557949449.6268
MEM 100.777344 1557949449.7276
MEM 110.097656 1557949449.8279
MEM 116.226562 1557949449.9331
MEM 122.574219 1557949450.0370
MEM 125.472656 1557949450.1404
MEM 125.472656 1557949450.2416
MEM 125.472656 1557949450.3424
MEM 125.472656 1557949450.4426
MEM 133.472656 1557949450.5472
MEM 147.664062 1557949450.6518
MEM 149.234375 1557949450.7569
MEM 150.949219 1557949450.8578
MEM 152.316406 1557949450.9611
MEM 153.167969 1557949451.0639
MEM 153.980469 1557949451.1641
MEM 155.281250 1557949451.2672
MEM 156.664062 1557949451.3710
MEM 156.683594 1557949451.4787
MEM 156.683594 1557949451.5798
MEM 156.683594 1557949451.6851
MEM 156.683594 1557949451.7879
MEM 156.683594 1557949451.8932
MEM 156.683594 1557949451.9951
MEM 156.683594 1557949452.0954
MEM 156.683594 1557949452.1985
MEM 156.683594 1557949452.3037
MEM 156.683594 1557949452.4055
MEM 156.683594 1557949452.5099
MEM 156.683594 1557949452.6116
MEM 156.683594 1557949452.7138
MEM 156.683594 1557949452.8142
MEM 156.683594 1557949452.9156
MEM 156.683594 1557949453.0198
MEM 156.683594 1557949453.1241
MEM 156.683594 1557949453.2257
MEM 156.683594 1557949453.3268
MEM 156.683594 1557949453.4320
MEM 156.683594 1557949453.5330
MEM 156.683594 1557949453.6351
MEM 156.683594 1557949453.7361
MEM 156.683594 1557949453.8411
MEM 156.683594 1557949453.9444
MEM 156.683594 1557949454.0457
MEM 156.683594 1557949454.1507
MEM 156.683594 1557949454.2537
MEM 156.683594 1557949454.3539
MEM 156.683594 1557949454.4554
MEM 156.683594 1557949454.5601
MEM 156.683594 1557949454.6607
MEM 156.683594 1557949454.7609
MEM 156.683594 1557949454.8621
MEM 156.683594 1557949454.9633
MEM 156.683594 1557949455.0644
MEM 156.683594 1557949455.1668
MEM 156.683594 1557949455.2705
MEM 156.683594 1557949455.3737
MEM 156.683594 1557949455.4785
MEM 156.683594 1557949455.5794
MEM 156.675781 1557949455.6803
MEM 156.675781 1557949455.7806
MEM 156.675781 1557949455.8825
MEM 156.675781 1557949455.9839
MEM 156.675781 1557949456.0860
MEM 156.675781 1557949456.1903
MEM 156.675781 1557949456.2945
MEM 156.675781 1557949456.3997
MEM 156.675781 1557949456.5042
MEM 154.835938 1557949456.6047
MEM 154.863281 1557949456.7080
MEM 154.863281 1557949456.8131
MEM 154.882812 1557949456.9141
MEM 154.882812 1557949457.0152
MEM 154.906250 1557949457.1159
MEM 154.949219 1557949457.2176
MEM 155.109375 1557949457.3184
MEM 155.109375 1557949457.4202
MEM 155.109375 1557949457.5237
MEM 155.109375 1557949457.6278
MEM 155.109375 1557949457.7299
MEM 155.109375 1557949457.8321
MEM 155.109375 1557949457.9339
MEM 155.109375 1557949458.0380
MEM 155.109375 1557949458.1419
MEM 155.109375 1557949458.2456
MEM 155.109375 1557949458.3477
MEM 155.109375 1557949458.4488
MEM 155.109375 1557949458.5503
MEM 155.109375 1557949458.6519
MEM 155.109375 1557949458.7544
MEM 155.109375 1557949458.8581
MEM 155.109375 1557949458.9614
MEM 155.109375 1557949459.0656
MEM 155.109375 1557949459.1671
MEM 155.109375 1557949459.2706
MEM 155.109375 1557949459.3758
MEM 155.109375 1557949459.4786
MEM 155.109375 1557949459.5799
MEM 155.109375 1557949459.6805
MEM 155.109375 1557949459.7807
MEM 155.109375 1557949459.8840
MEM 155.109375 1557949459.9870
MEM 155.109375 1557949460.0881
MEM 155.109375 1557949460.1890
MEM 155.109375 1557949460.2942
MEM 155.109375 1557949460.3982
MEM 155.109375 1557949460.5006
MEM 155.109375 1557949460.6055
MEM 155.109375 1557949460.7070
MEM 155.109375 1557949460.8105
MEM 155.109375 1557949460.9112
MEM 155.109375 1557949461.0133
MEM 155.109375 1557949461.1141
MEM 155.109375 1557949461.2144
MEM 155.109375 1557949461.3154
MEM 155.109375 1557949461.4171
MEM 155.109375 1557949461.5183
MEM 155.109375 1557949461.6186
MEM 155.109375 1557949461.7197
MEM 155.109375 1557949461.8215
MEM 155.109375 1557949461.9223
MEM 155.109375 1557949462.0233
MEM 155.109375 1557949462.1240
MEM 155.109375 1557949462.2291
MEM 155.109375 1557949462.3336
MEM 155.109375 1557949462.4352
MEM 154.320312 1557949462.5356
MEM 154.320312 1557949462.6390
MEM 154.343750 1557949462.7394
MEM 154.343750 1557949462.8444
MEM 154.363281 1557949462.9494
MEM 154.417969 1557949463.0517
MEM 154.457031 1557949463.1527
MEM 154.464844 1557949463.2542
MEM 154.464844 1557949463.3571
MEM 154.464844 1557949463.4574
MEM 154.464844 1557949463.5587
MEM 154.464844 1557949463.6639
MEM 154.464844 1557949463.7665
MEM 154.464844 1557949463.8681
MEM 154.464844 1557949463.9729
MEM 154.464844 1557949464.0745
MEM 154.464844 1557949464.1751
MEM 154.464844 1557949464.2774
MEM 154.464844 1557949464.3800
MEM 154.464844 1557949464.4841
MEM 154.464844 1557949464.5875
MEM 154.464844 1557949464.6881
MEM 154.464844 1557949464.7883
MEM 154.464844 1557949464.8894
MEM 154.464844 1557949464.9917
MEM 154.464844 1557949465.0934
MEM 154.464844 1557949465.1956
MEM 154.464844 1557949465.2968
MEM 154.464844 1557949465.3982
MEM 154.464844 1557949465.4994
MEM 154.464844 1557949465.6006
MEM 154.464844 1557949465.7056
MEM 154.464844 1557949465.8108
MEM 154.464844 1557949465.9117
MEM 154.464844 1557949466.0120
MEM 154.464844 1557949466.1172
MEM 154.464844 1557949466.2179
MEM 154.464844 1557949466.3202
MEM 154.464844 1557949466.4254
MEM 154.464844 1557949466.5306
MEM 154.464844 1557949466.6323
MEM 154.464844 1557949466.7373
MEM 154.464844 1557949466.8392
MEM 154.464844 1557949466.9396
MEM 154.464844 1557949467.0402
MEM 154.464844 1557949467.1414
MEM 154.464844 1557949467.2416
MEM 154.464844 1557949467.3420
MEM 154.464844 1557949467.4454
MEM 154.464844 1557949467.5466
MEM 154.464844 1557949467.6495
MEM 154.464844 1557949467.7507
MEM 154.464844 1557949467.8556
MEM 154.464844 1557949467.9577
MEM 154.464844 1557949468.0629
MEM 154.464844 1557949468.1667
MEM 154.464844 1557949468.2696
MEM 154.464844 1557949468.3710
MEM 154.464844 1557949468.4713
MEM 154.464844 1557949468.5735
MEM 154.464844 1557949468.6786
MEM 154.464844 1557949468.7837
MEM 154.464844 1557949468.8856
MEM 154.511719 1557949468.9869
MEM 154.558594 1557949469.0891
MEM 154.558594 1557949469.1907
MEM 154.593750 1557949469.2947
MEM 154.593750 1557949469.3960
MEM 154.593750 1557949469.4980
MEM 154.593750 1557949469.6006
MEM 154.593750 1557949469.7027
MEM 154.593750 1557949469.8080
MEM 154.593750 1557949469.9098
MEM 154.593750 1557949470.0106
MEM 154.593750 1557949470.1119
MEM 154.593750 1557949470.2122
MEM 154.593750 1557949470.3132
MEM 154.593750 1557949470.4147
MEM 154.593750 1557949470.5157
MEM 154.593750 1557949470.6208
MEM 154.593750 1557949470.7260
MEM 154.593750 1557949470.8286
MEM 154.593750 1557949470.9310
MEM 154.593750 1557949471.0321
MEM 154.593750 1557949471.1373
MEM 154.593750 1557949471.2391
MEM 154.593750 1557949471.3401
MEM 154.593750 1557949471.4410
MEM 154.593750 1557949471.5462
MEM 154.593750 1557949471.6489
MEM 154.593750 1557949471.7502
MEM 154.593750 1557949471.8553
MEM 154.593750 1557949471.9559
MEM 154.593750 1557949472.0567
MEM 154.593750 1557949472.1586
MEM 154.593750 1557949472.2608
MEM 154.593750 1557949472.3612
MEM 154.593750 1557949472.4632
MEM 154.593750 1557949472.5680
MEM 154.593750 1557949472.6696
MEM 154.593750 1557949472.7710
MEM 154.593750 1557949472.8762
MEM 154.593750 1557949472.9766
MEM 154.593750 1557949473.0789
MEM 154.593750 1557949473.1801
MEM 154.593750 1557949473.2811
MEM 154.593750 1557949473.3821
MEM 154.593750 1557949473.4825
MEM 154.593750 1557949473.5848
MEM 154.593750 1557949473.6892
MEM 154.593750 1557949473.7905
MEM 154.593750 1557949473.8917
MEM 154.593750 1557949473.9930
MEM 154.593750 1557949474.0943
MEM 154.593750 1557949474.1953
MEM 154.593750 1557949474.2956
MEM 154.593750 1557949474.3962
MEM 154.593750 1557949474.4964
MEM 154.593750 1557949474.5967
MEM 154.593750 1557949474.7018
MEM 154.593750 1557949474.8057
MEM 154.593750 1557949474.9074
MEM 154.593750 1557949475.0126
MEM 154.617188 1557949475.1155
MEM 154.617188 1557949475.2158
MEM 154.664062 1557949475.3165
MEM 154.664062 1557949475.4213
MEM 154.664062 1557949475.5236
MEM 154.664062 1557949475.6288
MEM 154.664062 1557949475.7317
MEM 154.664062 1557949475.8364
MEM 154.664062 1557949475.9379
MEM 154.664062 1557949476.0388
MEM 154.664062 1557949476.1417
MEM 154.664062 1557949476.2469
MEM 154.664062 1557949476.3498
MEM 154.664062 1557949476.4519
MEM 154.664062 1557949476.5540
MEM 154.664062 1557949476.6565
MEM 154.664062 1557949476.7581
MEM 154.664062 1557949476.8632
MEM 154.664062 1557949476.9642
MEM 154.664062 1557949477.0646
MEM 154.664062 1557949477.1695
MEM 154.664062 1557949477.2722
MEM 154.664062 1557949477.3741
MEM 154.664062 1557949477.4755
MEM 154.664062 1557949477.5798
MEM 154.664062 1557949477.6822
MEM 154.664062 1557949477.7867
MEM 154.664062 1557949477.8891
MEM 154.664062 1557949477.9909
MEM 154.664062 1557949478.0942
MEM 154.664062 1557949478.1956
MEM 154.664062 1557949478.3011
MEM 154.664062 1557949478.4063
MEM 154.664062 1557949478.5094
MEM 154.664062 1557949478.6146
MEM 154.664062 1557949478.7162
MEM 154.664062 1557949478.8176
MEM 154.664062 1557949478.9198
MEM 154.664062 1557949479.0218
MEM 154.664062 1557949479.1232
MEM 154.664062 1557949479.2246
MEM 154.664062 1557949479.3253
MEM 154.664062 1557949479.4268
MEM 154.664062 1557949479.5280
MEM 154.664062 1557949479.6323
MEM 154.664062 1557949479.7376
MEM 154.664062 1557949479.8411
MEM 154.664062 1557949479.9443
MEM 154.664062 1557949480.0448
MEM 154.664062 1557949480.1468
MEM 154.664062 1557949480.2483
MEM 154.664062 1557949480.3490
MEM 154.664062 1557949480.4505
MEM 154.664062 1557949480.5509
MEM 154.664062 1557949480.6530
MEM 154.664062 1557949480.7536
MEM 154.664062 1557949480.8541
MEM 154.664062 1557949480.9549
MEM 154.664062 1557949481.0573
MEM 154.664062 1557949481.1589
MEM 154.664062 1557949481.2592
MEM 154.664062 1557949481.3615
MEM 154.691406 1557949481.4630
MEM 154.691406 1557949481.5642
MEM 154.691406 1557949481.6655
MEM 154.710938 1557949481.7667
MEM 154.753906 1557949481.8680
MEM 154.757812 1557949481.9696
MEM 154.757812 1557949482.0698
MEM 154.757812 1557949482.1717
MEM 154.757812 1557949482.2730
MEM 154.757812 1557949482.3739
MEM 154.757812 1557949482.4749
MEM 154.757812 1557949482.5765
MEM 154.757812 1557949482.6774
MEM 154.757812 1557949482.7793
MEM 154.757812 1557949482.8796
MEM 154.757812 1557949482.9818
MEM 154.757812 1557949483.0830
MEM 154.757812 1557949483.1857
MEM 154.757812 1557949483.2894
MEM 154.757812 1557949483.3934
MEM 154.757812 1557949483.4963
